,pred,test,stdev,2_sigma_event
94,0.2861882,0.08361047293792973,1.0068750381469727,0
95,0.5262384,0.2541875410321318,1.0256249904632568,0
96,0.5310261,0.599395797671518,1.0306249856948853,0
97,0.1139164,0.33681725632312964,0.965624988079071,0
98,0.18241602,0.16470366549916177,1.0293749570846558,0
99,0.2738294,0.061232207908390096,1.1043750047683716,0
100,0.16631192,0.07707294305157253,1.0950000286102295,0
101,0.04676664,0.10081280078386701,1.0800000429153442,0
102,0.16716903,0.15104973500548738,1.0950000286102295,0
103,0.3171203,0.019082585762197398,1.109375,0
104,0.8963922,1.1188235058127054,1.1006250381469727,0
105,0.14448911,0.1314788229815103,1.0862499475479126,0
106,0.63724333,0.49822234207149263,1.0637500286102295,0
107,0.23253289,0.21274742393160803,1.087499976158142,0
108,0.109044015,0.18481915736826585,1.0712499618530273,0
109,0.11274797,0.1378224059854302,1.096250057220459,0
110,0.36569622,0.3711302288962065,1.0556249618530273,0
111,0.7556997,0.8927167888167202,1.0149999856948853,0
112,0.2457821,0.17136779110891945,1.0243749618530273,0
113,0.8184584,0.7330410859806412,0.9662500023841858,0
114,0.10848808,0.1374518748767533,0.9918749928474426,0
115,1.2924206,1.0219027035118544,1.081874966621399,0
116,0.15018427,0.12966383133308987,1.1243749856948853,0
117,0.4009665,0.2407734350796803,1.1543749570846558,0
118,0.5756963,0.5802415816599857,1.103124976158142,0
119,0.3633805,0.026339307956900725,1.0993750095367432,0
120,0.64649713,0.42031660160197803,1.0399999618530273,0
121,0.6646408,0.22392801239020116,1.009374976158142,0
122,1.5535095,1.8177032658596295,1.252500057220459,0
123,0.45413703,0.7604289906078221,1.2206250429153442,0
124,1.0865171,1.6419497904035902,1.1018749475479126,0
125,0.1587283,0.27299498044205284,1.0812499523162842,0
126,0.5725825,0.23486698388823138,1.043125033378601,0
127,0.46120685,0.2875967521793016,0.9956250190734863,0
128,0.5766076,0.6201473339245052,1.0175000429153442,0
129,0.56000626,0.4167312927793762,0.9881250262260437,0
130,0.32238236,0.27935477807292336,0.9918749928474426,0
131,0.3166677,0.07489316181106256,1.0056250095367432,0
132,0.6917604,0.547720660809851,0.9806249737739563,0
133,0.14528197,0.23792497318900369,0.996874988079071,0
134,0.45454827,0.32454096669031457,1.0231250524520874,0
135,0.46081042,0.621852315122142,1.0449999570846558,0
136,0.25979766,0.3066260272586622,1.0368750095367432,0
137,0.56819487,0.19210251866534786,1.0268750190734863,0
138,0.76793444,2.0958819548919627,1.2999999523162842,0
139,0.6954995,0.6149546307214389,1.3831249475479126,0
140,0.5061217,0.0995367010509113,1.3324999809265137,0
141,0.5977686,1.0440365219487115,1.2012499570846558,0
142,0.50131583,0.5530331054635944,1.146875023841858,0
143,1.107624,1.59913768735186,1.3131250143051147,0
144,0.42057663,0.16125962566495688,1.2937500476837158,0
145,1.1473998,1.6927526385116587,1.162500023841858,0
146,0.7802106,0.7432877498842497,1.191249966621399,0
147,0.2638231,0.841139389997843,1.2912499904632568,0
148,0.817218,0.8843822821004383,1.2387499809265137,0
149,0.6156281,0.13635601969519134,1.2637499570846558,0
150,1.9086875,1.9233914077904029,1.3674999475479126,0
151,0.5677101,0.7030732464910916,1.2549999952316284,0
152,1.1841893,0.6086142718846196,1.3206249475479126,0
153,1.0501372,1.1327216945991931,1.5199999809265137,0
154,2.0792396,1.9882558507806787,1.837499976158142,0
155,1.1374683,1.322108957043079,1.6481250524520874,0
156,0.48674047,0.4291703787509228,1.527500033378601,0
157,1.2688315,1.4764586541089506,1.2881250381469727,0
158,0.33840394,0.35632185643262615,1.263124942779541,0
159,0.33103636,0.2905513061449663,1.1981250047683716,0
160,1.0595512,0.9254306309178109,1.125,0
161,0.37590525,0.3151175593371521,1.1193749904632568,0
162,0.19203216,0.2755407676233728,1.215000033378601,0
163,0.41747588,0.7010550241598276,1.1349999904632568,0
164,0.57341003,0.6640317629476269,1.106874942779541,0
165,0.27986267,0.18328547336256337,1.1087499856948853,0
166,0.66226476,0.49384783634199325,1.087499976158142,0
167,0.08004123,0.03450906233803843,1.09375,0
168,0.1674754,0.018008767136839608,1.078125,0
169,0.3570191,0.21789194592250766,1.056249976158142,0
170,0.26438406,0.15223202540727787,1.0693750381469727,0
171,0.55457145,0.40205437885424655,1.1168750524520874,0
172,0.5193033,0.2801204352894421,1.0368750095367432,0
173,1.0436536,0.7837650278447116,1.0681250095367432,0
174,0.13864511,0.019019940011034908,1.0575000047683716,0
175,0.31317708,0.008366959036631495,1.0168750286102295,0
176,0.32458568,0.3910064538126113,0.9574999809265137,0
177,1.4427271,1.1140597100163705,1.059999942779541,0
178,0.39864987,0.5698511752506258,0.9893749952316284,0
179,1.1878428,1.3334729268549828,0.9418749809265137,0
180,0.6047731,0.5249083660305753,0.9181249737739563,0
181,0.24018386,0.1595210546948137,0.9856250286102295,0
182,0.782838,0.8899669191299124,0.9762499928474426,0
183,0.8167338,0.6211029117198609,0.9593750238418579,0
184,0.5629988,0.3542827794791805,0.9137499928474426,0
185,0.26553854,0.22953813160920275,0.921875,0
186,0.20772922,0.17557887041599612,0.9993749856948853,0
187,0.27760673,0.3390762042793085,1.0437500476837158,0
188,0.32091105,0.6902628327993081,1.0674999952316284,0
189,1.1935512,0.9152850667802612,1.1375000476837158,0
190,0.5234411,0.3805384100691889,1.149999976158142,0
191,0.49794018,0.45236076283130505,1.0724999904632568,0
192,0.39694965,0.8009368713659244,0.9943749904632568,0
193,1.304243,1.123634851781179,1.0593750476837158,0
194,0.23549864,0.48715888039444827,1.0018750429153442,0
195,0.6399429,0.8132941181194071,1.0668749809265137,0
196,0.8551861,0.6243126216484078,1.1399999856948853,0
197,0.3339845,0.03686964751735188,1.0968749523162842,0
198,0.8832156,0.8726968981005023,1.0143749713897705,0
199,0.22316158,0.21732077463953778,0.9700000286102295,0
200,0.7253233,0.7747834949682059,1.0893750190734863,0
201,1.1980801,1.2069520691222442,1.1418750286102295,0
202,0.21079105,0.08280653022554277,1.1137499809265137,0
203,0.45945853,0.31730683008405985,1.0668749809265137,0
204,0.56742007,0.3937550206941919,1.0056250095367432,0
205,0.43579036,0.4064333467744265,0.9987499713897705,0
206,0.6624119,1.0481694987911845,0.965624988079071,0
207,1.5679692,2.33158884829629,1.1437499523162842,1
208,0.49356908,0.12263374516205691,1.1306250095367432,0
209,0.82870674,0.9829487825032056,1.1218750476837158,0
210,1.0662022,1.0877247763803344,1.1556249856948853,0
211,0.29962224,0.09573229840736872,1.1293749809265137,0
212,0.2626038,0.4204478544299475,1.174375057220459,0
213,0.5025088,0.7323461137509697,1.1106250286102295,0
214,1.4277003,1.4178051431308965,1.1787500381469727,0
215,0.51112455,0.06683091413998364,1.2256250381469727,0
216,0.70288163,1.2454703598433057,1.1412500143051147,0
217,1.9166908,1.774110602980556,1.3324999809265137,0
218,0.43281227,0.175126272243834,1.4206249713897705,0
219,0.43437794,0.30357729858926463,1.365625023841858,0
220,0.48167098,0.5366239111181137,1.2493749856948853,0
221,1.0720294,1.324567271904946,1.1787500381469727,0
222,1.2300649,0.6510562011469567,1.1575000286102295,0
223,0.5590592,0.2836006738167121,1.205625057220459,0
224,1.2891457,1.1864913404128248,1.318750023841858,0
225,0.5633072,0.9100870741544979,1.284999966621399,0
226,0.55950487,1.2778939743959912,1.1981250047683716,0
227,0.4320634,0.8214706904183756,1.0793750286102295,0
228,0.5212221,1.001785522322819,1.0325000286102295,0
229,1.3436816,1.4205012184068688,0.9918749928474426,0
230,0.21447408,0.13379668251016225,1.003749966621399,0
231,0.33493876,0.10005569283804687,1.0212500095367432,0
232,0.702706,1.0345694198353934,0.996874988079071,0
233,0.39149195,0.7009913329899595,0.996874988079071,0
234,1.0893161,1.8423829489931876,1.1493749618530273,0
235,0.45875317,0.4453256235120927,1.2418750524520874,0
236,0.22123542,0.3096223890809265,1.2443749904632568,0
237,0.79533243,0.6761539051970652,1.2999999523162842,0
238,0.4688615,0.5523743257051523,1.2206250429153442,0
239,0.54954517,0.8196526628916482,1.3093750476837158,0
240,1.350265,1.604700231088316,1.200624942779541,0
241,0.3231962,0.06712836174664848,1.1931250095367432,0
242,1.0727932,1.3365145375217675,1.097499966621399,0
243,0.24529487,0.09070279143876009,1.0950000286102295,0
244,0.5361714,0.5675037583649919,1.209375023841858,0
245,0.7330092,0.41218917865704136,1.2643749713897705,0
246,1.5315951,2.0729660319379692,1.4362499713897705,0
247,1.14187,0.32444590561374004,1.4837499856948853,0
248,1.1943552,0.6492412215796972,1.578125,0
249,0.70122856,0.41494460765510477,1.4787499904632568,0
250,2.1960492,2.6226937759668916,1.549375057220459,0
251,0.98660386,0.4990651064606689,1.4612499475479126,0
252,2.44874,5.022208890208528,1.9787499904632568,1
253,1.0748994,0.057524838119792726,2.0,0
254,6.24516,7.139160553664007,3.0,1
255,1.3729408,4.526115923120472,2.1912500858306885,1
256,4.986231,4.61918868269365,2.686875104904175,0
257,3.5511627,4.424205573299181,2.4375,0
258,1.3594046,0.5234129027260757,2.2725000381469727,0
259,2.186522,2.132017023705451,1.9918750524520874,0
260,1.6560118,0.9834317358657018,2.0531249046325684,0
261,1.7471417,0.09464899353775484,1.9737499952316284,0
262,2.8452966,4.667513180629064,2.666874885559082,0
263,1.9377416,1.5237683613940871,2.690624952316284,0
264,4.788149,0.025797459205527326,2.6524999141693115,0
265,1.988152,3.314838913077975,2.2668750286102295,0
266,2.4069474,1.2950068203264073,2.2437500953674316,0
267,5.657153,1.5811636414180024,2.484999895095825,0
268,1.6859751,1.4896353305161454,2.224375009536743,0
269,2.713414,2.750223822818074,2.0174999237060547,0
270,2.2340145,0.23415293570274714,2.0556249618530273,0
271,1.5275275,0.4897874813460433,1.9762500524520874,0
272,2.1172698,1.2014056703777356,1.9887499809265137,0
273,3.1325877,2.59376934692376,2.119999885559082,0
274,1.5416098,0.7492002112795718,2.3125,0
275,3.0135076,2.784869685037165,2.086250066757202,0
276,2.3952274,1.0726005937481762,2.1449999809265137,0
277,4.0953107,2.743824409451817,2.4075000286102295,0
278,2.0985925,0.691753114800517,2.411875009536743,0
279,1.3109562,0.9037638979653838,2.306874990463257,0
280,1.4677459,1.3300516437869563,2.1624999046325684,0
281,2.4360838,1.6896669358565228,1.9981249570846558,0
282,1.0427732,0.5674315473268527,1.9362499713897705,0
283,2.0937793,0.989962900088758,2.0456249713897705,0
284,1.9551116,0.16637689830770608,2.0537500381469727,0
285,2.5254588,3.0280396790240065,2.3324999809265137,0
286,3.3165905,3.293313258454554,2.5843749046325684,0
287,4.0293665,0.6045242375238127,2.578125,0
288,2.8956585,2.280398862755364,2.4387500286102295,0
289,2.1168487,1.0575348958889936,2.356874942779541,0
290,4.466818,2.1128303521168283,2.567500114440918,0
291,1.6309823,0.8048919013965604,2.427500009536743,0
292,2.7558773,2.561381215034472,2.684999942779541,0
293,2.191586,2.9284193525030617,2.840625047683716,0
294,2.0156407,2.1993835826364845,2.5512499809265137,0
295,1.1693677,1.7552055112872598,2.3631250858306885,0
296,2.861104,1.7974661950823991,2.2668750286102295,0
297,1.4355817,0.8230497020345827,2.262500047683716,0
298,3.2877061,3.35246640141215,2.0537500381469727,0
299,2.064299,0.9699698436529302,1.9537500143051147,0
300,1.231138,0.2982541347531835,1.9187500476837158,0
301,1.292469,1.708334500459989,1.7649999856948853,0
302,1.5981264,1.975248654503278,2.0868749618530273,0
303,2.8325508,2.0010135169126526,1.972499966621399,0
304,1.832998,1.281118783469879,2.1524999141693115,0
305,1.0385504,0.45335321988956934,2.1737499237060547,0
306,1.5054877,1.8461526631586918,1.9574999809265137,0
307,1.082366,1.2709351972937588,1.8287500143051147,0
308,2.4275825,2.045473461564514,2.0137500762939453,0
309,1.5340524,1.0426691764794687,1.8662500381469727,0
310,2.268592,3.3154521639996957,1.591249942779541,1
311,1.4768558,0.03890778181283476,1.5331250429153442,0
312,1.8066624,2.536496908454769,1.872499942779541,0
313,3.4888213,2.8745459737579098,2.1731250286102295,0
314,1.2324543,1.5849418151901458,2.046250104904175,0
315,2.3307471,1.8435554493845474,1.90625,0
316,1.1505592,0.6319705136921587,1.8849999904632568,0
317,1.7886394,0.6256355207265057,1.865625023841858,0
318,1.122507,1.1599511190655256,1.7174999713897705,0
319,2.9959862,3.80929698880312,2.259999990463257,0
320,2.2533169,0.8550436398676518,2.0506250858306885,0
321,2.0653076,0.9650320217830429,1.9456249475479126,0
322,1.1096338,0.4794069864266041,1.9512499570846558,0
323,1.2711818,1.6896964077038383,2.094374895095825,0
324,2.2445455,1.7087013077090702,2.156874895095825,0
325,1.2415732,0.039483441706945906,2.0,0
326,1.6976366,1.9002870388826563,2.056874990463257,0
327,1.063408,0.4158059698180022,1.9981249570846558,0
328,1.7933284,2.259444401949107,2.1237499713897705,0
329,1.0266262,0.2692738224735496,2.1543750762939453,0
330,3.11053,2.840971321589826,2.008125066757202,0
331,1.5324075,0.22087640521965282,1.9149999618530273,0
332,2.4413862,4.151698623292429,1.7374999523162842,1
333,0.6701873,0.19122956875804945,1.7131249904632568,0
334,0.5667344,0.024104441986582743,1.7200000286102295,0
335,1.4828088,1.018226939039322,1.7400000095367432,0
336,0.4114672,0.11045274665241946,1.7581249475479126,0
337,1.1036177,0.2014289373461912,1.7918750047683716,0
338,1.6620867,2.1598440237366363,1.9118750095367432,0
339,1.0350559,1.660303762230956,1.6487499475479126,0
340,0.8775215,1.5139850660893763,1.6043750047683716,0
341,0.78652644,0.8762117599724336,1.5881249904632568,0
342,1.9134319,1.147863114671778,1.627500057220459,0
343,0.56095743,0.3232616665381452,1.5693750381469727,0
344,0.7228973,0.32058393897585485,1.518125057220459,0
345,0.87462676,1.187211920487548,1.5575000047683716,0
346,2.0831995,2.8961630410090544,1.4512499570846558,0
347,0.36965477,0.19457128067437243,1.3393750190734863,0
348,0.5781552,0.8197790507874801,1.3224999904632568,0
349,0.62231517,0.8954151445220206,1.2956249713897705,0
350,0.15870243,0.007910169033559664,1.3693749904632568,0
351,1.239816,1.263567017493612,1.4700000286102295,0
352,0.5903409,1.0593660176327433,1.415624976158142,0
353,0.6441091,0.4309831465118475,1.462499976158142,0
354,1.6688068,1.523818936851036,1.4356249570846558,0
355,0.30955222,0.018788869114597002,1.3887499570846558,0
356,0.41977754,0.29350768844924036,1.3424999713897705,0
357,0.30078432,0.254341400597259,1.2893749475479126,0
358,0.5842475,0.22564946422311255,1.3168749809265137,0
359,1.0836463,0.8807508257895179,1.293125033378601,0
360,0.3097806,0.030950143917696987,1.3156249523162842,0
361,0.20415258,0.23311613517946736,1.2793749570846558,0
362,0.5204841,0.4972526627036829,1.3068749904632568,0
363,0.48295787,0.354037580636258,1.3875000476837158,0
364,1.4121549,1.0985898510787775,1.3056249618530273,0
365,0.5076549,0.4914386411182959,1.2418750524520874,0
366,0.24681896,0.06690119049596621,1.1425000429153442,0
367,0.12907618,0.047112090971694526,1.1668750047683716,0
368,0.35012648,0.10268706962822155,1.1818749904632568,0
369,0.82565117,0.8604462600123501,1.144374966621399,0
370,0.55185175,0.5787189742327703,1.1606249809265137,0
371,0.39187655,0.15954188739610745,1.1581250429153442,0
372,0.33793113,0.25285003650925075,1.212499976158142,0
373,0.43519992,0.04571555918593006,1.215000033378601,0
374,0.8599914,0.8821101240948488,1.1593749523162842,0
375,0.32002673,0.10939490316815154,1.1237499713897705,0
376,1.0663849,1.4395111160769838,1.068750023841858,0
377,0.20315051,0.042405389897583266,1.1100000143051147,0
378,0.4387677,0.2019295998544273,1.103124976158142,0
379,0.41027904,0.21555543820382406,1.1349999904632568,0
380,0.19502681,0.14719407568675671,1.1643749475479126,0
381,0.7672216,0.6934052629047596,1.299375057220459,0
382,0.6562631,0.6754111092046923,1.190000057220459,0
383,0.16418988,0.09404069094779711,1.221250057220459,0
384,0.6349494,0.5412341622030328,1.3212499618530273,0
385,0.85337937,1.0905465352828532,1.2012499570846558,0
386,0.35095286,0.23434257634786437,1.1112500429153442,0
387,0.14732224,0.071940486184344,1.136875033378601,0
388,0.24547777,0.335130050474058,1.136875033378601,0
389,0.60284096,0.4253829906251544,1.0499999523162842,0
390,0.3202484,0.1669446097484283,1.081874966621399,0
391,0.3246852,0.13527267910508844,1.136875033378601,0
392,0.18154204,0.3345106116512567,1.122499942779541,0
393,0.30064914,0.47595335249553283,1.1518750190734863,0
394,0.628111,0.612035042724033,1.0787500143051147,0
395,0.37469506,0.32563253737140496,1.080625057220459,0
396,0.57170796,0.3884726568235341,1.1281249523162842,0
397,1.5723455,1.561009031963765,1.3043750524520874,0
398,0.35072836,0.6853329807697949,1.1918749809265137,0
399,0.8716988,0.9722477296867118,1.1218750476837158,0
400,0.429559,0.3618111823270304,1.0693750381469727,0
401,0.5570207,0.016043491573026956,0.9775000214576721,0
402,1.283567,1.7808650898044724,0.925000011920929,0
403,0.5250333,0.1197694752783721,0.9568750262260437,0
404,0.8836519,0.5931802676373806,0.9637500047683716,0
405,0.4163375,0.11181468840935826,0.9043750166893005,0
406,0.29325134,0.3958117435493882,0.9399999976158142,0
407,0.14651793,0.30095483593045697,0.9737499952316284,0
408,0.2528589,0.18747049699912335,0.9456250071525574,0
409,0.92823565,0.7258852897730291,0.9731249809265137,0
410,0.69914377,0.3099223468507334,0.9262499809265137,0
411,1.0046484,1.369564936379971,0.8912500143051147,0
412,0.30161837,0.2824731812083692,0.9743750095367432,0
413,0.4719301,0.49660488315976187,0.9668750166893005,0
414,0.26655275,0.16105194390583583,0.9674999713897705,0
415,0.5478446,0.3684807993214878,0.96875,0
416,0.62063,0.7448745679056525,0.9775000214576721,0
417,0.5107212,0.4004608923384897,0.9787499904632568,0
418,1.2116711,1.030768881737619,1.027500033378601,0
419,0.5130043,0.06294381655365622,1.0437500476837158,0
420,1.1029373,1.1488934628704701,1.175624966621399,0
421,1.4661052,1.737830099260807,1.2743749618530273,0
422,0.4222129,0.7393820024701064,1.2512500286102295,0
423,1.1403129,1.3592097034100459,1.0750000476837158,0
424,1.4548833,1.263259264670379,1.2218749523162842,0
425,0.29183003,0.05038541320450782,1.2218749523162842,0
426,1.0070078,1.5250494370799605,1.153749942779541,0
427,0.56612134,0.40718011094849443,1.1649999618530273,0
428,1.0033363,0.5969824275033558,1.1475000381469727,0
429,0.3902926,0.11679000945548353,1.090000033378601,0
430,1.161392,0.8478856707268065,1.1856249570846558,0
431,0.39193946,0.3666282356236372,1.131250023841858,0
432,0.6793621,1.3460923348734066,1.0512499809265137,0
433,0.7780075,0.6635837077748391,1.0149999856948853,0
434,0.091564834,0.24085088060749849,1.0199999809265137,0
435,0.21566576,0.3898642286428043,1.071874976158142,0
436,0.54225934,0.5626547076853451,1.037500023841858,0
437,0.30076268,0.2502932695806411,1.0549999475479126,0
438,0.6696035,0.7717982364687057,1.097499966621399,0
439,1.393854,1.6412220512609728,1.1974999904632568,0
440,0.21053696,0.03504581580856856,1.183750033378601,0
441,0.7022504,0.42970591305054584,1.1906249523162842,0
442,1.0830284,0.6747489956265451,1.2549999952316284,0
443,0.09479827,0.2511089333654781,1.1768749952316284,0
444,0.5651821,0.339885438502545,1.2431249618530273,0
445,1.3230562,1.1237747477759232,1.3668750524520874,0
446,1.3834014,0.5779042887532593,1.3731249570846558,0
447,0.8510963,0.4423297958621041,1.3918750286102295,0
448,1.382761,1.5281381681108215,1.5306249856948853,0
449,0.6808017,0.7442762516396584,1.568750023841858,0
450,1.7136391,1.578280966069575,1.3756250143051147,0
451,0.47684973,0.0486100609938982,1.4049999713897705,0
452,0.376291,0.16908394321748751,1.3956249952316284,0
453,0.28783023,0.13781296645321833,1.346250057220459,0
454,0.3493404,0.21703324721476314,1.3600000143051147,0
455,0.6666154,1.0957578822530263,1.3143750429153442,0
456,1.8527973,1.454336980887219,1.5087499618530273,0
457,0.5069894,0.22818605501301772,1.503749966621399,0
458,1.9837246,2.5265184192408876,1.6662499904632568,0
459,0.7083809,0.010954219480345962,1.6325000524520874,0
460,0.46640217,0.5694240598259432,1.5425000190734863,0
461,1.7011611,2.253009571130023,1.3849999904632568,0
462,0.3913152,0.010647582831603511,1.3574999570846558,0
463,0.61009985,0.8048853906888032,1.3268749713897705,0
464,1.4210263,1.278141671613312,1.472499966621399,0
465,0.95574963,1.1516560725456304,1.3806250095367432,0
466,0.42470798,0.7072925889502638,1.5168750286102295,0
467,0.9475168,1.0698947381182582,1.3550000190734863,0
468,0.97991574,1.023203850354687,1.3193750381469727,0
469,0.41486073,0.14426623197080582,1.1449999809265137,0
470,0.886256,0.9720284070254569,1.1487499475479126,0
471,0.4987562,0.16892056159423552,1.0774999856948853,0
472,1.7162774,2.276854298969902,1.2549999952316284,0
473,0.75528234,0.7123495997433911,1.1318750381469727,0
474,1.6230053,1.6213538123139632,1.2737499475479126,0
475,0.30984652,0.4750050816776806,1.2324999570846558,0
476,0.8337027,0.890489587338453,1.2156250476837158,0
477,0.52323663,0.21142602486375195,1.231874942779541,0
478,1.511548,2.4314320113739676,1.0674999952316284,1
479,0.64669466,0.2453277941560082,1.0499999523162842,0
480,0.1605292,0.6193512208452544,1.0412499904632568,0
481,0.17021143,0.47090946661293204,1.09375,0
482,0.5287298,0.9522471603839374,1.068750023841858,0
483,0.2259121,0.1641521995149175,1.1237499713897705,0
484,0.99659324,0.8192498135917757,1.1699999570846558,0
485,0.14416707,0.0014923800349398925,1.1218750476837158,0
486,0.33122888,0.5012093078383963,1.1456249952316284,0
487,1.1900002,1.622961648592473,1.0462499856948853,0
488,0.35387066,0.23196822009232737,1.0693750381469727,0
489,0.72021794,0.7355173153071943,1.0299999713897705,0
490,0.76228654,0.6636158129593821,1.0099999904632568,0
491,0.083262265,0.2709737264740337,0.965624988079071,0
492,0.5178132,1.0163925879190472,1.0168750286102295,0
493,0.56171817,0.8989140829360797,1.1637500524520874,0
494,1.3219395,0.9123417147689831,1.2793749570846558,0
495,0.351585,0.03139599972445243,1.2087500095367432,0
496,0.6157721,1.6271822888636533,1.0956250429153442,0
497,1.3550478,1.872331415572458,1.0437500476837158,0
498,0.2316038,0.04835933381845406,1.1268750429153442,0
499,0.32151276,0.43355441608391393,1.1831250190734863,0
500,0.8696524,0.2908414155406488,1.184999942779541,0
501,0.2654062,0.7560400211767399,1.0981249809265137,0
502,1.2434349,1.8684527147456906,0.9775000214576721,0
503,0.48166525,0.23238563793368527,0.996874988079071,0
504,0.46354604,0.5080811532615513,0.9993749856948853,0
505,0.27215403,0.06204412541288028,0.9574999809265137,0
506,0.34231436,0.041351447448593065,0.9549999833106995,0
507,0.48308104,0.21836629985168737,0.9212499856948853,0
508,0.24449754,0.12534700158722445,0.856249988079071,0
509,0.19333428,0.012816282417303895,0.9281250238418579,0
