,Date,3m1s_inversion,3m2s_inversion,2s10s_inversion,2s30s_inversion
3477,2005-07-29,False,False,False,False
3478,2005-07-28,False,False,False,False
3479,2005-07-27,False,False,False,False
3480,2005-07-26,False,False,False,False
3481,2005-07-25,False,False,False,False
3482,2005-07-22,False,False,False,False
3483,2005-07-21,False,False,False,False
3484,2005-07-20,False,False,False,False
3485,2005-07-19,False,False,False,False
3486,2005-07-18,False,False,False,False
3487,2005-07-15,False,False,False,False
3488,2005-07-14,False,False,False,False
3489,2005-07-13,False,False,False,False
3490,2005-07-12,False,False,False,False
3491,2005-07-11,False,False,False,False
3492,2005-07-08,False,False,False,False
3493,2005-07-07,False,False,False,False
3494,2005-07-06,False,False,False,False
3495,2005-07-05,False,False,False,False
3496,2005-07-01,False,False,False,False
3497,2005-06-30,False,False,False,False
3498,2005-06-29,False,False,False,False
3499,2005-06-28,False,False,False,False
3500,2005-06-27,False,False,False,False
3501,2005-06-24,False,False,False,False
3502,2005-06-23,False,False,False,False
3503,2005-06-22,False,False,False,False
3504,2005-06-21,False,False,False,False
3505,2005-06-20,False,False,False,False
3506,2005-06-17,False,False,False,False
3507,2005-06-16,False,False,False,False
3508,2005-06-15,False,False,False,False
3509,2005-06-14,False,False,False,False
3510,2005-06-13,False,False,False,False
3511,2005-06-10,False,False,False,False
3512,2005-06-09,False,False,False,False
3513,2005-06-08,False,False,False,False
3514,2005-06-07,False,False,False,False
3515,2005-06-06,False,False,False,False
3516,2005-06-03,False,False,False,False
3517,2005-06-02,False,False,False,False
3518,2005-06-01,False,False,False,False
3519,2005-05-31,False,False,False,False
3520,2005-05-27,False,False,False,False
3521,2005-05-26,False,False,False,False
3522,2005-05-25,False,False,False,False
3523,2005-05-24,False,False,False,False
3524,2005-05-23,False,False,False,False
3525,2005-05-20,False,False,False,False
3526,2005-05-19,False,False,False,False
3527,2005-05-18,False,False,False,False
3528,2005-05-17,False,False,False,False
3529,2005-05-16,False,False,False,False
3530,2005-05-13,False,False,False,False
3531,2005-05-12,False,False,False,False
3532,2005-05-11,False,False,False,False
3533,2005-05-10,False,False,False,False
3534,2005-05-09,False,False,False,False
3535,2005-05-06,False,False,False,False
3536,2005-05-05,False,False,False,False
3537,2005-05-04,False,False,False,False
3538,2005-05-03,False,False,False,False
3539,2005-05-02,False,False,False,False
3540,2005-04-29,False,False,False,False
3541,2005-04-28,False,False,False,False
3542,2005-04-27,False,False,False,False
3543,2005-04-26,False,False,False,False
3544,2005-04-25,False,False,False,False
3545,2005-04-22,False,False,False,False
3546,2005-04-21,False,False,False,False
3547,2005-04-20,False,False,False,False
3548,2005-04-19,False,False,False,False
3549,2005-04-18,False,False,False,False
3550,2005-04-15,False,False,False,False
3551,2005-04-14,False,False,False,False
3552,2005-04-13,False,False,False,False
3553,2005-04-12,False,False,False,False
3554,2005-04-11,False,False,False,False
3555,2005-04-08,False,False,False,False
3556,2005-04-07,False,False,False,False
3557,2005-04-06,False,False,False,False
3558,2005-04-05,False,False,False,False
3559,2005-04-04,False,False,False,False
3560,2005-04-01,False,False,False,False
3561,2005-03-31,False,False,False,False
3562,2005-03-30,False,False,False,False
3563,2005-03-29,False,False,False,False
3564,2005-03-28,False,False,False,False
3565,2005-03-24,False,False,False,False
3566,2005-03-23,False,False,False,False
3567,2005-03-22,False,False,False,False
3568,2005-03-21,False,False,False,False
3569,2005-03-18,False,False,False,False
3570,2005-03-17,False,False,False,False
3571,2005-03-16,False,False,False,False
3572,2005-03-15,False,False,False,False
3573,2005-03-14,False,False,False,False
3574,2005-03-11,False,False,False,False
3575,2005-03-10,False,False,False,False
3576,2005-03-09,False,False,False,False
3577,2005-03-08,False,False,False,False
3578,2005-03-07,False,False,False,False
3579,2005-03-04,False,False,False,False
3580,2005-03-03,False,False,False,False
3581,2005-03-02,False,False,False,False
3582,2005-03-01,False,False,False,False
3583,2005-02-28,False,False,False,False
3584,2005-02-25,False,False,False,False
3585,2005-02-24,False,False,False,False
3586,2005-02-23,False,False,False,False
3587,2005-02-22,False,False,False,False
3588,2005-02-18,False,False,False,False
3589,2005-02-17,False,False,False,False
3590,2005-02-16,False,False,False,False
3591,2005-02-15,False,False,False,False
3592,2005-02-14,False,False,False,False
3593,2005-02-11,False,False,False,False
3594,2005-02-10,False,False,False,False
3595,2005-02-09,False,False,False,False
3596,2005-02-08,False,False,False,False
3597,2005-02-07,False,False,False,False
3598,2005-02-04,False,False,False,False
3599,2005-02-03,False,False,False,False
3600,2005-02-02,False,False,False,False
3601,2005-02-01,False,False,False,False
3602,2005-01-31,False,False,False,False
3603,2005-01-28,False,False,False,False
3604,2005-01-27,False,False,False,False
3605,2005-01-26,False,False,False,False
3606,2005-01-25,False,False,False,False
3607,2005-01-24,False,False,False,False
3608,2005-01-21,False,False,False,False
3609,2005-01-20,False,False,False,False
3610,2005-01-19,False,False,False,False
3611,2005-01-18,False,False,False,False
3612,2005-01-14,False,False,False,False
3613,2005-01-13,False,False,False,False
3614,2005-01-12,False,False,False,False
3615,2005-01-11,False,False,False,False
3616,2005-01-10,False,False,False,False
3617,2005-01-07,False,False,False,False
3618,2005-01-06,False,False,False,False
3619,2005-01-05,False,False,False,False
3620,2005-01-04,False,False,False,False
3621,2005-01-03,False,False,False,False
3622,2004-12-31,False,False,False,False
3623,2004-12-30,False,False,False,False
3624,2004-12-29,False,False,False,False
3625,2004-12-28,False,False,False,False
3626,2004-12-27,False,False,False,False
3627,2004-12-23,False,False,False,False
3628,2004-12-22,False,False,False,False
3629,2004-12-21,False,False,False,False
3630,2004-12-20,False,False,False,False
3631,2004-12-17,False,False,False,False
3632,2004-12-16,False,False,False,False
3633,2004-12-15,False,False,False,False
3634,2004-12-14,False,False,False,False
3635,2004-12-13,False,False,False,False
3636,2004-12-10,False,False,False,False
3637,2004-12-09,False,False,False,False
3638,2004-12-08,False,False,False,False
3639,2004-12-07,False,False,False,False
3640,2004-12-06,False,False,False,False
3641,2004-12-03,False,False,False,False
3642,2004-12-02,False,False,False,False
3643,2004-12-01,False,False,False,False
3644,2004-11-30,False,False,False,False
3645,2004-11-29,False,False,False,False
3646,2004-11-26,False,False,False,False
3647,2004-11-24,False,False,False,False
3648,2004-11-23,False,False,False,False
3649,2004-11-22,False,False,False,False
3650,2004-11-19,False,False,False,False
3651,2004-11-18,False,False,False,False
3652,2004-11-17,False,False,False,False
3653,2004-11-16,False,False,False,False
3654,2004-11-15,False,False,False,False
3655,2004-11-12,False,False,False,False
3656,2004-11-10,False,False,False,False
3657,2004-11-09,False,False,False,False
3658,2004-11-08,False,False,False,False
3659,2004-11-05,False,False,False,False
3660,2004-11-04,False,False,False,False
3661,2004-11-03,False,False,False,False
3662,2004-11-02,False,False,False,False
3663,2004-11-01,False,False,False,False
3664,2004-10-29,False,False,False,False
3665,2004-10-28,False,False,False,False
3666,2004-10-27,False,False,False,False
3667,2004-10-26,False,False,False,False
3668,2004-10-25,False,False,False,False
3669,2004-10-22,False,False,False,False
3670,2004-10-21,False,False,False,False
3671,2004-10-20,False,False,False,False
3672,2004-10-19,False,False,False,False
3673,2004-10-18,False,False,False,False
3674,2004-10-15,False,False,False,False
3675,2004-10-14,False,False,False,False
3676,2004-10-13,False,False,False,False
3677,2004-10-12,False,False,False,False
3678,2004-10-08,False,False,False,False
3679,2004-10-07,False,False,False,False
3680,2004-10-06,False,False,False,False
3681,2004-10-05,False,False,False,False
3682,2004-10-04,False,False,False,False
3683,2004-10-01,False,False,False,False
3684,2004-09-30,False,False,False,False
3685,2004-09-29,False,False,False,False
3686,2004-09-28,False,False,False,False
3687,2004-09-27,False,False,False,False
3688,2004-09-24,False,False,False,False
3689,2004-09-23,False,False,False,False
3690,2004-09-22,False,False,False,False
3691,2004-09-21,False,False,False,False
3692,2004-09-20,False,False,False,False
3693,2004-09-17,False,False,False,False
3694,2004-09-16,False,False,False,False
3695,2004-09-15,False,False,False,False
3696,2004-09-14,False,False,False,False
3697,2004-09-13,False,False,False,False
3698,2004-09-10,False,False,False,False
3699,2004-09-09,False,False,False,False
3700,2004-09-08,False,False,False,False
3701,2004-09-07,False,False,False,False
3702,2004-09-03,False,False,False,False
3703,2004-09-02,False,False,False,False
3704,2004-09-01,False,False,False,False
3705,2004-08-31,False,False,False,False
3706,2004-08-30,False,False,False,False
3707,2004-08-27,False,False,False,False
3708,2004-08-26,False,False,False,False
3709,2004-08-25,False,False,False,False
3710,2004-08-24,False,False,False,False
3711,2004-08-23,False,False,False,False
3712,2004-08-20,False,False,False,False
3713,2004-08-19,False,False,False,False
3714,2004-08-18,False,False,False,False
3715,2004-08-17,False,False,False,False
3716,2004-08-16,False,False,False,False
3717,2004-08-13,False,False,False,False
3718,2004-08-12,False,False,False,False
3719,2004-08-11,False,False,False,False
3720,2004-08-10,False,False,False,False
3721,2004-08-09,False,False,False,False
3722,2004-08-06,False,False,False,False
3723,2004-08-05,False,False,False,False
3724,2004-08-04,False,False,False,False
3725,2004-08-03,False,False,False,False
3726,2004-08-02,False,False,False,False
3727,2004-07-30,False,False,False,False
3728,2004-07-29,False,False,False,False
3729,2004-07-28,False,False,False,False
3730,2004-07-27,False,False,False,False
3731,2004-07-26,False,False,False,False
3732,2004-07-23,False,False,False,False
3733,2004-07-22,False,False,False,False
3734,2004-07-21,False,False,False,False
3735,2004-07-20,False,False,False,False
3736,2004-07-19,False,False,False,False
3737,2004-07-16,False,False,False,False
3738,2004-07-15,False,False,False,False
3739,2004-07-14,False,False,False,False
3740,2004-07-13,False,False,False,False
3741,2004-07-12,False,False,False,False
3742,2004-07-09,False,False,False,False
3743,2004-07-08,False,False,False,False
3744,2004-07-07,False,False,False,False
3745,2004-07-06,False,False,False,False
3746,2004-07-02,False,False,False,False
3747,2004-07-01,False,False,False,False
3748,2004-06-30,False,False,False,False
3749,2004-06-29,False,False,False,False
3750,2004-06-28,False,False,False,False
3751,2004-06-25,False,False,False,False
3752,2004-06-24,False,False,False,False
3753,2004-06-23,False,False,False,False
3754,2004-06-22,False,False,False,False
3755,2004-06-21,False,False,False,False
3756,2004-06-18,False,False,False,False
3757,2004-06-17,False,False,False,False
3758,2004-06-16,False,False,False,False
3759,2004-06-15,False,False,False,False
3760,2004-06-14,False,False,False,False
3761,2004-06-10,False,False,False,False
3762,2004-06-09,False,False,False,False
3763,2004-06-08,False,False,False,False
3764,2004-06-07,False,False,False,False
3765,2004-06-04,False,False,False,False
3766,2004-06-03,False,False,False,False
3767,2004-06-02,False,False,False,False
3768,2004-06-01,False,False,False,False
3769,2004-05-28,False,False,False,False
3770,2004-05-27,False,False,False,False
3771,2004-05-26,False,False,False,False
3772,2004-05-25,False,False,False,False
3773,2004-05-24,False,False,False,False
3774,2004-05-21,False,False,False,False
3775,2004-05-20,False,False,False,False
3776,2004-05-19,False,False,False,False
3777,2004-05-18,False,False,False,False
3778,2004-05-17,False,False,False,False
3779,2004-05-14,False,False,False,False
3780,2004-05-13,False,False,False,False
3781,2004-05-12,False,False,False,False
3782,2004-05-11,False,False,False,False
3783,2004-05-10,False,False,False,False
3784,2004-05-07,False,False,False,False
3785,2004-05-06,False,False,False,False
3786,2004-05-05,False,False,False,False
3787,2004-05-04,False,False,False,False
3788,2004-05-03,False,False,False,False
3789,2004-04-30,False,False,False,False
3790,2004-04-29,False,False,False,False
3791,2004-04-28,False,False,False,False
3792,2004-04-27,False,False,False,False
3793,2004-04-26,False,False,False,False
3794,2004-04-23,False,False,False,False
3795,2004-04-22,False,False,False,False
3796,2004-04-21,False,False,False,False
3797,2004-04-20,False,False,False,False
3798,2004-04-19,False,False,False,False
3799,2004-04-16,False,False,False,False
3800,2004-04-15,False,False,False,False
3801,2004-04-14,False,False,False,False
3802,2004-04-13,False,False,False,False
3803,2004-04-12,False,False,False,False
3804,2004-04-08,False,False,False,False
3805,2004-04-07,False,False,False,False
3806,2004-04-06,False,False,False,False
3807,2004-04-05,False,False,False,False
3808,2004-04-02,False,False,False,False
3809,2004-04-01,False,False,False,False
3810,2004-03-31,False,False,False,False
3811,2004-03-30,False,False,False,False
3812,2004-03-29,False,False,False,False
3813,2004-03-26,False,False,False,False
3814,2004-03-25,False,False,False,False
3815,2004-03-24,False,False,False,False
3816,2004-03-23,False,False,False,False
3817,2004-03-22,False,False,False,False
3818,2004-03-19,False,False,False,False
3819,2004-03-18,False,False,False,False
3820,2004-03-17,False,False,False,False
3821,2004-03-16,False,False,False,False
3822,2004-03-15,False,False,False,False
3823,2004-03-12,False,False,False,False
3824,2004-03-11,False,False,False,False
3825,2004-03-10,False,False,False,False
3826,2004-03-09,False,False,False,False
3827,2004-03-08,False,False,False,False
3828,2004-03-05,False,False,False,False
3829,2004-03-04,False,False,False,False
3830,2004-03-03,False,False,False,False
3831,2004-03-02,False,False,False,False
3832,2004-03-01,False,False,False,False
3833,2004-02-27,False,False,False,False
3834,2004-02-26,False,False,False,False
3835,2004-02-25,False,False,False,False
3836,2004-02-24,False,False,False,False
3837,2004-02-23,False,False,False,False
3838,2004-02-20,False,False,False,False
3839,2004-02-19,False,False,False,False
3840,2004-02-18,False,False,False,False
3841,2004-02-17,False,False,False,False
3842,2004-02-13,False,False,False,False
3843,2004-02-12,False,False,False,False
3844,2004-02-11,False,False,False,False
3845,2004-02-10,False,False,False,False
3846,2004-02-09,False,False,False,False
3847,2004-02-06,False,False,False,False
3848,2004-02-05,False,False,False,False
3849,2004-02-04,False,False,False,False
3850,2004-02-03,False,False,False,False
3851,2004-02-02,False,False,False,False
3852,2004-01-30,False,False,False,False
3853,2004-01-29,False,False,False,False
3854,2004-01-28,False,False,False,False
3855,2004-01-27,False,False,False,False
3856,2004-01-26,False,False,False,False
3857,2004-01-23,False,False,False,False
3858,2004-01-22,False,False,False,False
3859,2004-01-21,False,False,False,False
3860,2004-01-20,False,False,False,False
3861,2004-01-16,False,False,False,False
3862,2004-01-15,False,False,False,False
3863,2004-01-14,False,False,False,False
3864,2004-01-13,False,False,False,False
3865,2004-01-12,False,False,False,False
3866,2004-01-09,False,False,False,False
3867,2004-01-08,False,False,False,False
3868,2004-01-07,False,False,False,False
3869,2004-01-06,False,False,False,False
3870,2004-01-05,False,False,False,False
3871,2004-01-02,False,False,False,False
3872,2003-12-31,False,False,False,False
3873,2003-12-30,False,False,False,False
3874,2003-12-29,False,False,False,False
3875,2003-12-26,False,False,False,False
3876,2003-12-24,False,False,False,False
3877,2003-12-23,False,False,False,False
3878,2003-12-22,False,False,False,False
3879,2003-12-19,False,False,False,False
3880,2003-12-18,False,False,False,False
3881,2003-12-17,False,False,False,False
3882,2003-12-16,False,False,False,False
3883,2003-12-15,False,False,False,False
3884,2003-12-12,False,False,False,False
3885,2003-12-11,False,False,False,False
3886,2003-12-10,False,False,False,False
3887,2003-12-09,False,False,False,False
3888,2003-12-08,False,False,False,False
3889,2003-12-05,False,False,False,False
3890,2003-12-04,False,False,False,False
3891,2003-12-03,False,False,False,False
3892,2003-12-02,False,False,False,False
3893,2003-12-01,False,False,False,False
3894,2003-11-28,False,False,False,False
3895,2003-11-26,False,False,False,False
3896,2003-11-25,False,False,False,False
3897,2003-11-24,False,False,False,False
3898,2003-11-21,False,False,False,False
3899,2003-11-20,False,False,False,False
3900,2003-11-19,False,False,False,False
3901,2003-11-18,False,False,False,False
3902,2003-11-17,False,False,False,False
3903,2003-11-14,False,False,False,False
3904,2003-11-13,False,False,False,False
3905,2003-11-12,False,False,False,False
3906,2003-11-10,False,False,False,False
3907,2003-11-07,False,False,False,False
3908,2003-11-06,False,False,False,False
3909,2003-11-05,False,False,False,False
3910,2003-11-04,False,False,False,False
3911,2003-11-03,False,False,False,False
3912,2003-10-31,False,False,False,False
3913,2003-10-30,False,False,False,False
3914,2003-10-29,False,False,False,False
3915,2003-10-28,False,False,False,False
3916,2003-10-27,False,False,False,False
3917,2003-10-24,False,False,False,False
3918,2003-10-23,False,False,False,False
3919,2003-10-22,False,False,False,False
3920,2003-10-21,False,False,False,False
3921,2003-10-20,False,False,False,False
3922,2003-10-17,False,False,False,False
3923,2003-10-16,False,False,False,False
3924,2003-10-15,False,False,False,False
3925,2003-10-14,False,False,False,False
3926,2003-10-10,False,False,False,False
3927,2003-10-09,False,False,False,False
3928,2003-10-08,False,False,False,False
3929,2003-10-07,False,False,False,False
3930,2003-10-06,False,False,False,False
3931,2003-10-03,False,False,False,False
3932,2003-10-02,False,False,False,False
3933,2003-10-01,False,False,False,False
3934,2003-09-30,False,False,False,False
3935,2003-09-29,False,False,False,False
3936,2003-09-26,False,False,False,False
3937,2003-09-25,False,False,False,False
3938,2003-09-24,False,False,False,False
3939,2003-09-23,False,False,False,False
3940,2003-09-22,False,False,False,False
3941,2003-09-19,False,False,False,False
3942,2003-09-18,False,False,False,False
3943,2003-09-17,False,False,False,False
3944,2003-09-16,False,False,False,False
3945,2003-09-15,False,False,False,False
3946,2003-09-12,False,False,False,False
3947,2003-09-11,False,False,False,False
3948,2003-09-10,False,False,False,False
3949,2003-09-09,False,False,False,False
3950,2003-09-08,False,False,False,False
3951,2003-09-05,False,False,False,False
3952,2003-09-04,False,False,False,False
3953,2003-09-03,False,False,False,False
3954,2003-09-02,False,False,False,False
3955,2003-08-29,False,False,False,False
3956,2003-08-28,False,False,False,False
3957,2003-08-27,False,False,False,False
3958,2003-08-26,False,False,False,False
3959,2003-08-25,False,False,False,False
3960,2003-08-22,False,False,False,False
3961,2003-08-21,False,False,False,False
3962,2003-08-20,False,False,False,False
3963,2003-08-19,False,False,False,False
3964,2003-08-18,False,False,False,False
3965,2003-08-15,False,False,False,False
3966,2003-08-14,False,False,False,False
3967,2003-08-13,False,False,False,False
3968,2003-08-12,False,False,False,False
3969,2003-08-11,False,False,False,False
3970,2003-08-08,False,False,False,False
3971,2003-08-07,False,False,False,False
3972,2003-08-06,False,False,False,False
3973,2003-08-05,False,False,False,False
3974,2003-08-04,False,False,False,False
3975,2003-08-01,False,False,False,False
3976,2003-07-31,False,False,False,False
3977,2003-07-30,False,False,False,False
3978,2003-07-29,False,False,False,False
3979,2003-07-28,False,False,False,False
3980,2003-07-25,False,False,False,False
3981,2003-07-24,False,False,False,False
3982,2003-07-23,False,False,False,False
3983,2003-07-22,False,False,False,False
3984,2003-07-21,False,False,False,False
3985,2003-07-18,False,False,False,False
3986,2003-07-17,False,False,False,False
3987,2003-07-16,False,False,False,False
3988,2003-07-15,False,False,False,False
3989,2003-07-14,False,False,False,False
3990,2003-07-11,False,False,False,False
3991,2003-07-10,False,False,False,False
3992,2003-07-09,False,False,False,False
3993,2003-07-08,False,False,False,False
3994,2003-07-07,False,False,False,False
3995,2003-07-03,False,False,False,False
3996,2003-07-02,False,False,False,False
3997,2003-07-01,False,False,False,False
3998,2003-06-30,False,False,False,False
3999,2003-06-27,False,False,False,False
4000,2003-06-26,False,False,False,False
4001,2003-06-25,False,False,False,False
4002,2003-06-24,False,False,False,False
4003,2003-06-23,False,False,False,False
4004,2003-06-20,False,False,False,False
4005,2003-06-19,False,False,False,False
4006,2003-06-18,False,False,False,False
4007,2003-06-17,False,False,False,False
4008,2003-06-16,False,False,False,False
4009,2003-06-13,False,False,False,False
4010,2003-06-12,False,False,False,False
4011,2003-06-11,False,False,False,False
4012,2003-06-10,False,False,False,False
4013,2003-06-09,False,False,False,False
4014,2003-06-06,False,False,False,False
4015,2003-06-05,False,False,False,False
4016,2003-06-04,True,False,False,False
4017,2003-06-03,True,False,False,False
4018,2003-06-02,False,False,False,False
4019,2003-05-30,False,False,False,False
4020,2003-05-29,False,False,False,False
4021,2003-05-28,False,False,False,False
4022,2003-05-27,False,False,False,False
4023,2003-05-23,False,False,False,False
4024,2003-05-22,False,False,False,False
4025,2003-05-21,False,False,False,False
4026,2003-05-20,False,False,False,False
4027,2003-05-19,False,False,False,False
4028,2003-05-16,False,False,False,False
4029,2003-05-15,False,False,False,False
4030,2003-05-14,False,False,False,False
4031,2003-05-13,False,False,False,False
4032,2003-05-12,False,False,False,False
4033,2003-05-09,False,False,False,False
4034,2003-05-08,False,False,False,False
4035,2003-05-07,False,False,False,False
4036,2003-05-06,False,False,False,False
4037,2003-05-05,False,False,False,False
4038,2003-05-02,False,False,False,False
4039,2003-05-01,False,False,False,False
4040,2003-04-30,False,False,False,False
4041,2003-04-29,False,False,False,False
4042,2003-04-28,False,False,False,False
4043,2003-04-25,False,False,False,False
4044,2003-04-24,False,False,False,False
4045,2003-04-23,False,False,False,False
4046,2003-04-22,False,False,False,False
4047,2003-04-21,False,False,False,False
4048,2003-04-17,False,False,False,False
4049,2003-04-16,False,False,False,False
4050,2003-04-15,False,False,False,False
4051,2003-04-14,False,False,False,False
4052,2003-04-11,False,False,False,False
4053,2003-04-10,False,False,False,False
4054,2003-04-09,False,False,False,False
4055,2003-04-08,False,False,False,False
4056,2003-04-07,False,False,False,False
4057,2003-04-04,False,False,False,False
4058,2003-04-03,False,False,False,False
4059,2003-04-02,False,False,False,False
4060,2003-04-01,False,False,False,False
4061,2003-03-31,False,False,False,False
4062,2003-03-28,False,False,False,False
4063,2003-03-27,False,False,False,False
4064,2003-03-26,False,False,False,False
4065,2003-03-25,False,False,False,False
4066,2003-03-24,False,False,False,False
4067,2003-03-21,False,False,False,False
4068,2003-03-20,False,False,False,False
4069,2003-03-19,False,False,False,False
4070,2003-03-18,False,False,False,False
4071,2003-03-17,False,False,False,False
4072,2003-03-14,False,False,False,False
4073,2003-03-13,False,False,False,False
4074,2003-03-12,False,False,False,False
4075,2003-03-11,False,False,False,False
4076,2003-03-10,False,False,False,False
4077,2003-03-07,False,False,False,False
4078,2003-03-06,False,False,False,False
4079,2003-03-05,False,False,False,False
4080,2003-03-04,False,False,False,False
4081,2003-03-03,False,False,False,False
4082,2003-02-28,False,False,False,False
4083,2003-02-27,False,False,False,False
4084,2003-02-26,False,False,False,False
4085,2003-02-25,False,False,False,False
4086,2003-02-24,False,False,False,False
4087,2003-02-21,False,False,False,False
4088,2003-02-20,False,False,False,False
4089,2003-02-19,False,False,False,False
4090,2003-02-18,False,False,False,False
4091,2003-02-14,False,False,False,False
4092,2003-02-13,False,False,False,False
4093,2003-02-12,False,False,False,False
4094,2003-02-11,False,False,False,False
4095,2003-02-10,False,False,False,False
4096,2003-02-07,False,False,False,False
4097,2003-02-06,False,False,False,False
4098,2003-02-05,False,False,False,False
4099,2003-02-04,False,False,False,False
4100,2003-02-03,False,False,False,False
4101,2003-01-31,False,False,False,False
4102,2003-01-30,False,False,False,False
4103,2003-01-29,False,False,False,False
4104,2003-01-28,False,False,False,False
4105,2003-01-27,False,False,False,False
4106,2003-01-24,False,False,False,False
4107,2003-01-23,False,False,False,False
4108,2003-01-22,False,False,False,False
4109,2003-01-21,False,False,False,False
4110,2003-01-17,False,False,False,False
4111,2003-01-16,False,False,False,False
4112,2003-01-15,False,False,False,False
4113,2003-01-14,False,False,False,False
4114,2003-01-13,False,False,False,False
4115,2003-01-10,False,False,False,False
4116,2003-01-09,False,False,False,False
4117,2003-01-08,False,False,False,False
4118,2003-01-07,False,False,False,False
4119,2003-01-06,False,False,False,False
4120,2003-01-03,False,False,False,False
4121,2003-01-02,False,False,False,False
4122,2002-12-31,False,False,False,False
4123,2002-12-30,False,False,False,False
4124,2002-12-27,False,False,False,False
4125,2002-12-26,False,False,False,False
4126,2002-12-24,False,False,False,False
4127,2002-12-23,False,False,False,False
4128,2002-12-20,False,False,False,False
4129,2002-12-19,False,False,False,False
4130,2002-12-18,False,False,False,False
4131,2002-12-17,False,False,False,False
4132,2002-12-16,False,False,False,False
4133,2002-12-13,False,False,False,False
4134,2002-12-12,False,False,False,False
4135,2002-12-11,False,False,False,False
4136,2002-12-10,False,False,False,False
4137,2002-12-09,False,False,False,False
4138,2002-12-06,False,False,False,False
4139,2002-12-05,False,False,False,False
4140,2002-12-04,False,False,False,False
4141,2002-12-03,False,False,False,False
4142,2002-12-02,False,False,False,False
4143,2002-11-29,False,False,False,False
4144,2002-11-27,False,False,False,False
4145,2002-11-26,False,False,False,False
4146,2002-11-25,False,False,False,False
4147,2002-11-22,False,False,False,False
4148,2002-11-21,False,False,False,False
4149,2002-11-20,False,False,False,False
4150,2002-11-19,False,False,False,False
4151,2002-11-18,False,False,False,False
4152,2002-11-15,False,False,False,False
4153,2002-11-14,False,False,False,False
4154,2002-11-13,False,False,False,False
4155,2002-11-12,False,False,False,False
4156,2002-11-08,False,False,False,False
4157,2002-11-07,False,False,False,False
4158,2002-11-06,False,False,False,False
4159,2002-11-05,False,False,False,False
4160,2002-11-04,False,False,False,False
4161,2002-11-01,False,False,False,False
4162,2002-10-31,False,False,False,False
4163,2002-10-30,True,False,False,False
4164,2002-10-29,False,False,False,False
4165,2002-10-28,False,False,False,False
4166,2002-10-25,False,False,False,False
4167,2002-10-24,False,False,False,False
4168,2002-10-23,False,False,False,False
4169,2002-10-22,False,False,False,False
4170,2002-10-21,False,False,False,False
4171,2002-10-18,False,False,False,False
4172,2002-10-17,False,False,False,False
4173,2002-10-16,False,False,False,False
4174,2002-10-15,False,False,False,False
4175,2002-10-11,False,False,False,False
4176,2002-10-10,False,False,False,False
4177,2002-10-09,True,False,False,False
4178,2002-10-08,True,False,False,False
4179,2002-10-07,True,False,False,False
4180,2002-10-04,True,False,False,False
4181,2002-10-03,True,False,False,False
4182,2002-10-02,True,False,False,False
4183,2002-10-01,True,False,False,False
4184,2002-09-30,True,False,False,False
4185,2002-09-27,True,False,False,False
4186,2002-09-26,False,False,False,False
4187,2002-09-25,False,False,False,False
4188,2002-09-24,False,False,False,False
4189,2002-09-23,False,False,False,False
4190,2002-09-20,False,False,False,False
4191,2002-09-19,False,False,False,False
4192,2002-09-18,False,False,False,False
4193,2002-09-17,False,False,False,False
4194,2002-09-16,False,False,False,False
4195,2002-09-13,False,False,False,False
4196,2002-09-12,False,False,False,False
4197,2002-09-11,False,False,False,False
4198,2002-09-10,False,False,False,False
4199,2002-09-09,False,False,False,False
4200,2002-09-06,False,False,False,False
4201,2002-09-05,False,False,False,False
4202,2002-09-04,False,False,False,False
4203,2002-09-03,False,False,False,False
4204,2002-08-30,False,False,False,False
4205,2002-08-29,False,False,False,False
4206,2002-08-28,False,False,False,False
4207,2002-08-27,False,False,False,False
4208,2002-08-26,False,False,False,False
4209,2002-08-23,False,False,False,False
4210,2002-08-22,False,False,False,False
4211,2002-08-21,False,False,False,False
4212,2002-08-20,False,False,False,False
4213,2002-08-19,False,False,False,False
4214,2002-08-16,False,False,False,False
4215,2002-08-15,False,False,False,False
4216,2002-08-14,False,False,False,False
4217,2002-08-13,False,False,False,False
4218,2002-08-12,False,False,False,False
4219,2002-08-09,False,False,False,False
4220,2002-08-08,False,False,False,False
4221,2002-08-07,False,False,False,False
4222,2002-08-06,False,False,False,False
4223,2002-08-05,False,False,False,False
4224,2002-08-02,False,False,False,False
4225,2002-08-01,False,False,False,False
4226,2002-07-31,False,False,False,False
4227,2002-07-30,False,False,False,False
4228,2002-07-29,False,False,False,False
4229,2002-07-26,False,False,False,False
4230,2002-07-25,False,False,False,False
4231,2002-07-24,False,False,False,False
4232,2002-07-23,False,False,False,False
4233,2002-07-22,False,False,False,False
4234,2002-07-19,False,False,False,False
4235,2002-07-18,False,False,False,False
4236,2002-07-17,False,False,False,False
4237,2002-07-16,False,False,False,False
4238,2002-07-15,False,False,False,False
4239,2002-07-12,False,False,False,False
4240,2002-07-11,False,False,False,False
4241,2002-07-10,False,False,False,False
4242,2002-07-09,False,False,False,False
4243,2002-07-08,False,False,False,False
4244,2002-07-05,False,False,False,False
4245,2002-07-03,False,False,False,False
4246,2002-07-02,False,False,False,False
4247,2002-07-01,False,False,False,False
4248,2002-06-28,False,False,False,False
4249,2002-06-27,False,False,False,False
4250,2002-06-26,False,False,False,False
4251,2002-06-25,False,False,False,False
